occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_attr,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,cc,state,county,latlng_basis,latlng_precision,geogscale,geogcomments,protected,cx_int_no,formation,stratgroup,member,formation,stratgroup,member,stratscale,zone,localsection,localbed,localorder,regionalsection,regionalbed,regionalorder,stratcomments,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,environment,tectonic_setting,geology_comments,occurrence_comments,authorizer_no,enterer_no,modifier_no,authorizer,enterer,modifier,created,modified,paleomodel,paleolng,paleolat,geoplate
384377,occ,,,36582,n. gen. Cryptosaurus n. sp. eumerus,species,56557,nomen dubium,Ankylosauria,,unranked clade,38816,Late Oxfordian,,161.2,155.7,9803,-0.1333,52.1833,UK,England,Cambridgeshire,based on nearby landmark,4,outcrop,"birkc pit, near Great Gransden, Cambridgeshire.  Two brick pits once existed, 0.9 km and 1.8 km W of Great Gransden, and it is likely the material came from one of these.",,41,Ampthill Clay,,,Ampthill Clay,,,group of beds,Decipia decipiens,,,,,,,"also referred to Oxford Clay; but probably from the ?Decipia decipiens Zone of the Ampthill Clay, middle Upper Oxfordian",,claystone,,,,Y,,,,,,,claystone,,,,Y,,,,,,marine indet.,,,SMC J.46882,14,14,447,M. Carrano,M. Carrano,R. Benson,2004-02-05 11:38:10,2011-10-30 6:39:09,gp_mid,16.43,34.67,315
384453,occ,,I,32318,Grallator sp.,genus,64079,,Grallator,,genus,64079,Middle Bathonian,,167.7,164.7,17690,-6.14,57.584167,UK,Scotland,,estimated from map,seconds,small collection,"loose block below cliffs, Rubha nam Brathairean, Trotternish peninsula, Isle of Skye",,42,Valtos Sandstone,Great Estuarine,,Valtos Sandstone,Great Estuarine,,bed,,,,,,,,,"""bioclastic sandstone""",sandstone,desiccation cracks,,,Y,,,,,,"""bioclastic sandstone""",sandstone,desiccation cracks,,,Y,,,,,,lagoonal/restricted shallow subtidal,,"""shallow lagoonal deltaic environment""",,14,14,14,M. Carrano,M. Carrano,M. Carrano,2004-02-06 5:59:09,2006-06-08 16:37:49,gp_mid,15.09,41.14,303
385024,occ,,,36672,Massospondylus browni,species,56660,nomen dubium,Prosauropoda,,unranked clade,38634,Hettangian,Sinemurian,201.3,190.8,14536,28.4167,-28.516701,ZA,Free State,Bethlehem,based on nearby landmark,4,small collection,"farm St Fort (Letsoanastad no. 528 on 1905 map of Bethlehem district), on boundary between Clifton & St Fort, immediately N of an old road through a Nek crossing this boundary; Nek lies N of hill that projects into big bend of Little Caldeon River on St Fort",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,Red Beds; about 10 ft below Cave Sandstone (Clarens Fm.),,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,14,14,14,M. Carrano,M. Carrano,M. Carrano,2004-02-09 9:07:04,2005-09-16 15:27:39,gp_mid,16.71,-42.86,701
385088,occ,,,36686,Thecodontosaurus skirtopodus,species,56721,nomen dubium,Prosauropoda,,unranked clade,38634,Hettangian,Sinemurian,201.3,190.8,9818,28.2167,-28.616699,ZA,Free State,Fouriesburg,based on nearby landmark,4,small collection,"Foutanie, Fouriesburg, (Orange) Free State",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,top of Red Beds = upper Elliot Fm.,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2004-02-09 10:18:32,2004-10-24 0:00:44,gp_mid,16.44,-42.89,701
385100,occ,,,36687,Massospondylus ? n. sp. browni,species,56660,nomen dubium,Prosauropoda,,unranked clade,38634,Hettangian,Sinemurian,201.3,190.8,53448,27.1667,-30.616699,ZA,Eastern Cape,Herschel,based on nearby landmark,4,small collection,"Telle River (separating Herschel from Basutoland = Lesotho), N of the Witte Bergen, ""in the Mattisi country,"" Herschel, Eastern Cape",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,"""Red Beds"" = upper Elliot Fm.",,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,BMNH R3302,14,14,14,M. Carrano,M. Carrano,M. Carrano,2004-02-09 10:24:38,2014-11-13 16:06:18,gp_mid,14.29,-44.45,701
385292,occ,,,36701,Thecodontosaurus n. sp. minor,species,56663,nomen dubium,Prosauropoda,,unranked clade,38634,Hettangian,Sinemurian,201.3,190.8,18593,28.366699,-31.0833,ZA,Eastern Cape,Maclear,based on nearby landmark,4,outcrop,"Pitsing, Maclear, Eastern Cape, cut along road to Naude's Nek.",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,"""Red Beds"" = upper part of Elliot Fm.",,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,SAM 3451,14,14,14,M. Carrano,M. Carrano,M. Carrano,2004-02-10 6:49:16,2008-02-08 16:22:52,gp_mid,15.42,-45.25,701
385293,occ,10648,,36702,Massospondylus carinatus,species,56595,,Massospondylus carinatus,,species,56595,Pliensbachian,,190.8,182.7,10538,27.450001,-29.200001,ZA,Free State,Ladybrand,based on nearby landmark,1,outcrop,"Ladybrand, (Orange) Free State",,132,Clarens,Stormberg,,Clarens,Stormberg,,bed,,,,,,,,#ERROR!,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,,14,14,14,M. Carrano,M. Carrano,M. Carrano,2004-05-17 14:13:05,2004-05-17 16:13:05,gp_mid,,,coordinates not computable using this model
385300,occ,,,36703,n. gen. Geranosaurus n. sp. atavus,species,56676,nomen dubium,Heterodontosauridae,,family,38722,Sinemurian,,199.3,190.8,9841,27.85,-31.450001,ZA,Eastern Cape,Elliot,stated in text,minutes,outcrop,"road-cutting near the summit of Barkly Pass, Elliot, Eastern Cape. On farm Tulloch.",,133,Clarens,Stormberg,,Clarens,Stormberg,,bed,,,,,,,,#ERROR!,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,"SAM-PK-K1871 (holotype), partial skull. ",14,14,327,M. Carrano,M. Carrano,R. Butler,2004-02-10 7:18:12,2012-12-13 9:07:30,gp_mid,,,coordinates not computable using this model
385605,occ,,,36734,n. gen. Gigantoscelus n. sp. molengraaffi,species,56615,"misspelling of, nomen dubium",Prosauropoda,,unranked clade,38634,Hettangian,Sinemurian,201.3,190.8,61486,28.25,-23.833332,ZA,Limpopo,Waterberg,based on nearby landmark,seconds,outcrop,"Haakdoornbult 344, Waterberg district, Transvaal (now Limpopo), South Africa, W of Pienaarsrivier station.",,43,Bushveld Sandstone,Stormberg,Springbok Flats,Bushveld Sandstone,Stormberg,Springbok Flats,member,,,,,,,,"Previously reported as Late Triassic in age, but considered equivalent to the Early Jurassic Clarens Formation of southern South Africa (e.g. Smith et al. 1993. J. African Earth Sciences 16: 160) ",,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,TM 65,14,14,14,M. Carrano,M. Carrano,M. Carrano,2004-02-11 12:27:16,2017-01-30 14:49:10,gp_mid,18.55,-38.39,701
385608,occ,,,36736,Gryponyx n. sp. taylori,species,56674,nomen dubium,Prosauropoda,,unranked clade,38634,Hettangian,Sinemurian,201.3,190.8,9818,28.233334,-28.616667,ZA,Free State,Fouriesburg,stated in text,minutes,outcrop,"in the neighborhood of Fouriesburg, (Orange) Free State, on farm Glen Skye (121)",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,"top of ""Red Beds"" = Elliot Fm.",,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,SAM 3453,14,14,14,M. Carrano,M. Carrano,M. Carrano,2004-02-11 12:42:00,2008-02-08 16:09:20,gp_mid,16.46,-42.9,701
385609,occ,,,36737,n. gen. Gryponyx n. sp. africanus,species,56619,nomen dubium,Prosauropoda,,unranked clade,38634,Hettangian,Sinemurian,201.3,190.8,9841,28.2167,-28.616699,ZA,Free State,Fouriesburg,based on nearby landmark,4,outcrop,"J. L. Harries farm, Foutanie (= Foutani), Fouriesburg, (Orange) Free State",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,member,,,,,,,,"top of ""Red Beds"" = Elliot Fm.",,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,SAM 3357-3359,14,14,14,M. Carrano,M. Carrano,M. Carrano,2004-02-11 13:11:13,2008-02-08 16:06:22,gp_mid,16.44,-42.89,701
385612,occ,,,36740,n. gen. Dromicosaurus n. sp. gracilis,species,56671,nomen dubium,Prosauropoda,,unranked clade,38634,Hettangian,Sinemurian,201.3,190.8,14536,25.5833,-26.1833,ZA,Free State,Bethlehem,based on nearby landmark,4,small collection,"Naauwpoort Nek (Noupoortsnek, Naauwpoort Nek), Bethlehem district, Free State; about 100 yds above road from Bethlehem to Clarens as it passes through Nauwpoort Nek, on R side coming from Bethlehem",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,"""Red Beds""",,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,TM 123,14,14,14,M. Carrano,M. Carrano,M. Carrano,2004-02-11 13:45:57,2008-02-08 16:12:21,gp_mid,14.61,-39.81,701
385654,occ,,,36737,n. gen. Aetonyx n. sp. palustris,species,56669,nomen dubium,Prosauropoda,,unranked clade,38634,Hettangian,Sinemurian,201.3,190.8,9841,28.2167,-28.616699,ZA,Free State,Fouriesburg,based on nearby landmark,4,outcrop,"J. L. Harries farm, Foutanie (= Foutani), Fouriesburg, (Orange) Free State",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,member,,,,,,,,"top of ""Red Beds"" = Elliot Fm.",,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,SAM 2678-2770; includes 1 specimen from Haughton 1924,14,14,14,M. Carrano,M. Carrano,M. Carrano,2004-02-12 8:41:33,2008-02-08 16:06:22,gp_mid,16.44,-42.89,701
385655,occ,,,36737,Massospondylus n. sp. harriesi,species,56667,nomen dubium,Prosauropoda,,unranked clade,38634,Hettangian,Sinemurian,201.3,190.8,9841,28.2167,-28.616699,ZA,Free State,Fouriesburg,based on nearby landmark,4,outcrop,"J. L. Harries farm, Foutanie (= Foutani), Fouriesburg, (Orange) Free State",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,member,,,,,,,,"top of ""Red Beds"" = Elliot Fm.",,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,SAM 3394,14,14,14,M. Carrano,M. Carrano,M. Carrano,2004-02-12 8:41:33,2008-02-08 16:06:22,gp_mid,16.44,-42.89,701
385657,occ,,,36741,n. gen. Massospondylus n. sp. carinatus,species,56595,,Massospondylus carinatus,,species,56595,Hettangian,Sinemurian,201.3,190.8,9842,29.166668,-28.516666,ZA,Free State,Harrismith,stated in text,minutes,small collection,"farm Beauchef (? Beaucherf), Harrismith district, South Africa. From ""a hill capped by sandstone on the east boundary of the farm Beaucherf, in the district of Harrismith, on the watershed of the Drakensberg…The fossils were on the east face of the beacon-hill which is north-west of Beaucherf House."" (J. M. Orpen, 5 Aug 1889).",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,"""Red Beds"" = Elliot Fm. (upper)","""Below the sandstone is a chocolate-coloured shale""",sandstone,,,,Y,"""shale""",brown,,,,"""Below the sandstone is a chocolate-coloured shale""",sandstone,,,,Y,"""shale""",brown,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2004-02-12 9:05:12,2004-02-12 11:05:12,gp_mid,17.56,-43.08,701
385658,occ,,,36741,n. gen. Pachyspondylus n. sp. orpenii,species,57464,nomen dubium,Prosauropoda,,unranked clade,38634,Hettangian,Sinemurian,201.3,190.8,9842,29.166668,-28.516666,ZA,Free State,Harrismith,stated in text,minutes,small collection,"farm Beauchef (? Beaucherf), Harrismith district, South Africa. From ""a hill capped by sandstone on the east boundary of the farm Beaucherf, in the district of Harrismith, on the watershed of the Drakensberg…The fossils were on the east face of the beacon-hill which is north-west of Beaucherf House."" (J. M. Orpen, 5 Aug 1889).",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,"""Red Beds"" = Elliot Fm. (upper)","""Below the sandstone is a chocolate-coloured shale""",sandstone,,,,Y,"""shale""",brown,,,,"""Below the sandstone is a chocolate-coloured shale""",sandstone,,,,Y,"""shale""",brown,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2004-02-12 9:05:12,2004-02-12 11:05:12,gp_mid,17.56,-43.08,701
385659,occ,,,36741,n. gen. Leptospondylus n. sp. capensis,species,57462,nomen dubium,Prosauropoda,,unranked clade,38634,Hettangian,Sinemurian,201.3,190.8,9842,29.166668,-28.516666,ZA,Free State,Harrismith,stated in text,minutes,small collection,"farm Beauchef (? Beaucherf), Harrismith district, South Africa. From ""a hill capped by sandstone on the east boundary of the farm Beaucherf, in the district of Harrismith, on the watershed of the Drakensberg…The fossils were on the east face of the beacon-hill which is north-west of Beaucherf House."" (J. M. Orpen, 5 Aug 1889).",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,"""Red Beds"" = Elliot Fm. (upper)","""Below the sandstone is a chocolate-coloured shale""",sandstone,,,,Y,"""shale""",brown,,,,"""Below the sandstone is a chocolate-coloured shale""",sandstone,,,,Y,"""shale""",brown,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2004-02-12 9:05:12,2004-02-12 11:05:12,gp_mid,17.56,-43.08,701
385674,occ,10473,,36751,n. gen. Gyposaurus n. sp. capensis,species,56665,nomen dubium,Prosauropoda,,unranked clade,38634,Pliensbachian,,190.8,182.7,9841,27.450001,-29.200001,ZA,Free State,Ladybrand,based on nearby landmark,1,small collection,"Ladybrand townlands, (Orange) Free State",,132,Clarens,Stormberg,,Clarens,Stormberg,,bed,,,,,,,,#ERROR!,"""soft sandstone matrix""",sandstone,,poorly lithified,,Y,,,,,,"""soft sandstone matrix""",sandstone,,poorly lithified,,Y,,,,,,terrestrial indet.,,,SAM 990,14,14,14,M. Carrano,M. Carrano,M. Carrano,2004-02-12 11:46:15,2004-02-12 13:46:15,gp_mid,,,coordinates not computable using this model
385678,occ,,,36753,n. gen. Hortalotarsus n. sp. skirtopodus,species,56662,nomen dubium,Prosauropoda,,unranked clade,38634,Pliensbachian,,190.8,182.7,53448,27.6,-30.9667,ZA,Eastern Cape,Barkly East,based on nearby landmark,4,small collection,"Eagle's Crag, Barkly East, Eastern Cape",,132,Clarens,Stormberg,,Clarens,Stormberg,,bed,,,,,,,,#ERROR!,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,AM 455,14,14,14,M. Carrano,M. Carrano,M. Carrano,2004-02-12 11:53:36,2014-11-13 16:10:21,gp_mid,,,coordinates not computable using this model
386280,occ,10649,,36850,Massospondylus carinatus,species,56595,,Massospondylus carinatus,,species,56595,Pliensbachian,,190.8,182.7,10538,27.9333,-28.516701,ZA,Free State,Ficksburg,based on nearby landmark,4,small collection,"Rosendal, Senekal district (= Ficksburg), (Orange) Free State, South Africa",,132,Clarens,Stormberg,,Clarens,Stormberg,,bed,,,,,,,,#ERROR!,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,,14,14,14,M. Carrano,M. Carrano,M. Carrano,2004-05-17 14:13:23,2004-05-17 16:13:23,gp_mid,,,coordinates not computable using this model
386284,occ,,,36851,n. gen. Aristosaurus n. sp. erectus,species,56599,nomen dubium,Prosauropoda,,unranked clade,38634,Sinemurian,,199.3,190.8,14534,27.9333,-28.516701,ZA,Free State,Ficksburg,based on nearby landmark,4,outcrop,"from a building-stone quarry near Rosendal (Roosendal), Senekal district (= Ficksburg), (Orange) Free State",,133,Clarens,Stormberg,,Clarens,Stormberg,,group of beds,,,,,,,,base of formation; = Cave Sandstone,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,TM 130,14,14,14,M. Carrano,M. Carrano,M. Carrano,2004-02-17 12:56:43,2014-09-05 11:31:12,gp_mid,16.1,-42.35,701
387519,occ,19291,I,37042,Eubrontes sp.,genus,66094,,Eubrontes,,genus,66094,Toarcian,Bathonian,182.7,166.1,23795,-6.876384,31.733433,MA,Azilal,,based on nearby landmark,6,local area,"12 km from the ""Poste des Eaux et Forets de Demnat"" at Aït Blal, in territory of Aït Ioudridènes, near Demnate (about 100 km E of Marrakech) and 800 m from Aït Kelech",,15,,,,,,,member,,,,,,,,"Between the Pliensbachian spiriferine-bearing strata and the ""fossiliferous Dogger""",Calcareous yellow marls layers interstratified with red clays. Both show well-preserved desiccation cracks (mud-cracks),marl,"desiccation cracks,yellow",,calcareous,Y,claystone,red,,,,Calcareous yellow marls layers interstratified with red clays. Both show well-preserved desiccation cracks (mud-cracks),marl,"desiccation cracks,yellow",,calcareous,Y,claystone,red,,,,marginal marine indet.,,,Trace of either a Theropod or perhaps of a Prosauropod,14,14,0,M. Carrano,M. Carrano,,2007-04-13 13:49:56,2007-04-13 15:49:56,gp_mid,5.85,25.19,707
387520,occ,19292,I,37043,Eubrontes sp.,genus,66094,,Eubrontes,,genus,66094,Toarcian,Bathonian,182.7,166.1,23795,-6.876384,31.733433,MA,Azilal,,based on nearby landmark,6,local area,"Aït Kelelch is located 800m from Aït Blal (cf. this collection in PBDB), near Demnate (about 100 km E of Marrakech), 12 km E of Demnat, within the Iouaridène Syncline",,15,,,,,,,member,,,,,,,,"above the Pliensbachian but below the ""fossiliferous Dogger"" - this may need to be revised",calcareous yellow marls with desiccation cracks and interstratified with red clays,marl,"desiccation cracks,yellow",,calcareous,Y,claystone,red,,,,calcareous yellow marls with desiccation cracks and interstratified with red clays,marl,"desiccation cracks,yellow",,calcareous,Y,claystone,red,,,,marginal marine indet.,,,Trace of either a Theropod or perhaps of a Prosauropod,14,14,0,M. Carrano,M. Carrano,,2007-04-13 13:50:12,2007-04-13 15:50:12,gp_mid,5.85,25.19,707
391677,occ,15694,,37596,cf. Camarasauridae indet.,family,38696,,Camarasauridae,,family,38696,Callovian,,166.1,163.5,16510,72.245834,41.334442,KG,Jalal-Abad,,stated in text,seconds,local area,"Sarykamyshsay Natural Reserve, on the left bank of the Naryn River, northern Fergana, near the town of Tashkumyr (=Tash-Kumyr, Tash-Komur, Tash-Komuer, Taskumyr). Originally said to be in the Osh region, but modern boundaries place this site in the Jalal-Abad region, NW from the Osh region.",,127,Balabansai,,,Balabansai,,,group of beds,,Balabansai-FTA,43,bottom to top,,,,the fossiliferous lens in 15-25 cm high and about 4 m wide and 43 m from the base of the formation; Balobansay = Balabansai = Balobansai,,claystone,"gray,blue",unlithified,,Y,,,,,,,claystone,"gray,blue",unlithified,,Y,,,,,,lagoonal,,"""catastrophic mud flow""",,14,231,0,M. Carrano,K. Maguire,,2006-01-26 12:57:37,2006-01-26 14:57:37,gp_mid,82.74,40.41,402
391678,occ,12134,,37596,Tetanurae indet.,unranked clade,53374,,Tetanurae,,unranked clade,53374,Callovian,,166.1,163.5,12416,72.245834,41.334442,KG,Jalal-Abad,,stated in text,seconds,local area,"Sarykamyshsay Natural Reserve, on the left bank of the Naryn River, northern Fergana, near the town of Tashkumyr (=Tash-Kumyr, Tash-Komur, Tash-Komuer, Taskumyr). Originally said to be in the Osh region, but modern boundaries place this site in the Jalal-Abad region, NW from the Osh region.",,127,Balabansai,,,Balabansai,,,group of beds,,Balabansai-FTA,43,bottom to top,,,,the fossiliferous lens in 15-25 cm high and about 4 m wide and 43 m from the base of the formation; Balobansay = Balabansai = Balobansai,,claystone,"gray,blue",unlithified,,Y,,,,,,,claystone,"gray,blue",unlithified,,Y,,,,,,lagoonal,,"""catastrophic mud flow""",,14,14,14,M. Carrano,M. Carrano,M. Carrano,2005-01-19 6:19:59,2005-01-19 8:20:46,gp_mid,82.74,40.41,402
